Estimate.Intercept,Est.Error.Intercept,2.5%ile.Intercept,97.5%ile.Intercept,id_pair
-0.42,0.44,-1.3,0.43,2801
-0.31,0.47,-1.24,0.58,2802
0.13,0.46,-0.78,1.04,2803
0.1,0.48,-0.82,1.03,2804
-0.26,0.45,-1.17,0.62,2805
0.19,0.46,-0.72,1.12,2806
0.06,0.45,-0.83,0.95,2807
-0.02,0.5,-0.98,0.96,2808
0.03,0.48,-0.92,0.99,2809
-0.13,0.47,-1.05,0.8,2810
-0.38,0.45,-1.28,0.48,2811
-0.09,0.45,-0.98,0.8,2812
0.09,0.49,-0.88,1.03,2813
0.06,0.45,-0.83,0.95,2814
-0.4,0.44,-1.32,0.44,2815
0.16,0.4,-0.64,0.94,2816
0.07,0.43,-0.76,0.93,2817
0.05,0.48,-0.88,1,2818
-0,0.46,-0.91,0.93,2819
-0.21,0.44,-1.09,0.63,2820
0.08,0.45,-0.81,0.98,2821
-0.21,0.46,-1.1,0.7,2822
0.22,0.48,-0.68,1.16,2823
0.2,0.47,-0.73,1.15,2824
-0.01,0.44,-0.89,0.82,2825
-0.19,0.46,-1.11,0.66,2826
-0.25,0.46,-1.18,0.62,2827
0.01,0.49,-0.92,0.99,2828
0.04,0.46,-0.87,0.95,2829
0.51,0.47,-0.39,1.46,2830
-0.08,0.45,-0.97,0.79,2831
-0.17,0.46,-1.1,0.74,2832
0.11,0.49,-0.84,1.08,2833
0.17,0.44,-0.68,1.05,2834
0.15,0.48,-0.78,1.1,2835
0.07,0.45,-0.81,0.94,2836
-0.3,0.43,-1.15,0.53,2837
0.13,0.46,-0.79,1.03,2838
0.09,0.48,-0.88,1.01,2839
-0.19,0.43,-1.06,0.64,2840
-0.15,0.46,-1.08,0.77,2841
-0.2,0.46,-1.11,0.73,2842
-0.03,0.47,-0.96,0.87,2843
-0.03,0.47,-0.98,0.9,2844
0.06,0.47,-0.9,0.98,2845
0.04,0.48,-0.91,0.98,2846
0.01,0.47,-0.94,0.93,2847
0.11,0.46,-0.81,1.04,2848
-0.01,0.47,-0.94,0.92,2849
0.03,0.46,-0.86,0.93,2850
-0.03,0.49,-1,0.95,2851
-0.14,0.48,-1.12,0.77,2852
-0.26,0.47,-1.18,0.66,2853
0.05,0.48,-0.91,1.02,2854
-0.04,0.49,-1,0.92,2855
-0.27,0.47,-1.21,0.63,2856
-0.04,0.47,-0.98,0.91,2857
-0.06,0.46,-0.97,0.84,2858
-0.16,0.46,-1.07,0.74,2859
0.04,0.48,-0.93,0.99,2860
-0.03,0.47,-0.96,0.9,2861
0.06,0.46,-0.84,0.96,2862
-0.02,0.45,-0.91,0.86,2863
0.18,0.46,-0.71,1.13,2864
-0.3,0.45,-1.2,0.6,2865
-0.25,0.46,-1.17,0.64,2866
-0.21,0.46,-1.17,0.68,2867
-0.11,0.47,-1.02,0.81,2868
-0.13,0.44,-1.02,0.75,2869
-0.14,0.46,-1.03,0.77,2870
-0.1,0.46,-1.01,0.82,2871
-0.03,0.48,-0.98,0.92,2872
-0.17,0.48,-1.12,0.76,2873
-0.07,0.47,-0.99,0.84,2874
-0.08,0.48,-1.02,0.84,2875
-0.07,0.48,-1,0.87,2876
0.17,0.46,-0.72,1.08,2877
0.01,0.47,-0.91,0.96,2878
-0.02,0.49,-0.97,0.91,2879
-0.01,0.49,-1,0.97,2880
-0.1,0.48,-1.03,0.85,2881
0.04,0.47,-0.9,0.99,2882
-0.16,0.45,-1.06,0.72,2883
0.08,0.46,-0.81,0.98,2884
-0.05,0.47,-0.97,0.85,2885
-0.02,0.46,-0.92,0.87,2886
0.13,0.49,-0.83,1.09,2887
0.41,0.39,-0.33,1.19,2888
0.18,0.41,-0.61,1.01,2889
-0.19,0.47,-1.1,0.72,2890
0.52,0.42,-0.31,1.35,2891
0.12,0.48,-0.79,1.07,2892
0.02,0.4,-0.76,0.82,2893
0.04,0.43,-0.78,0.89,2894
0.18,0.4,-0.59,0.98,2895
0.29,0.44,-0.55,1.16,2896
-0.19,0.45,-1.08,0.7,2897
-0.2,0.44,-1.06,0.65,2898
0.22,0.48,-0.69,1.2,2899
0.17,0.43,-0.71,1.03,2900
-0.09,0.44,-0.96,0.8,2901
-0.01,0.45,-0.9,0.86,2902
-0.02,0.46,-0.94,0.87,2903
0.38,0.47,-0.52,1.34,2904
-0.01,0.43,-0.86,0.83,2905
-0.36,0.46,-1.27,0.51,2906
0.03,0.44,-0.85,0.89,2907
-0.03,0.48,-0.99,0.91,2908
0.21,0.48,-0.7,1.17,2909
-0.06,0.44,-0.93,0.8,2910
-0.22,0.48,-1.19,0.73,2911
0.44,0.49,-0.5,1.47,2912
0.37,0.45,-0.52,1.29,2913
-0.02,0.44,-0.87,0.86,2914
0.85,0.45,-0.01,1.78,2915
-0.04,0.47,-0.96,0.88,2916
0.03,0.47,-0.91,0.97,2917
0.31,0.49,-0.59,1.28,2918
-0.6,0.42,-1.46,0.2,2919
0.46,0.45,-0.41,1.36,2920
0.18,0.46,-0.72,1.1,2921
0.21,0.46,-0.66,1.12,2922
0.17,0.46,-0.71,1.07,2923
0.15,0.48,-0.75,1.13,2924
0.09,0.43,-0.74,0.94,2925
0.16,0.48,-0.8,1.11,2926
0.02,0.46,-0.87,0.89,2927
-0.03,0.47,-0.96,0.87,2928
-0.01,0.49,-1,0.98,2929
-0.11,0.45,-0.99,0.79,2930
-0.05,0.41,-0.87,0.73,2931
-0.1,0.46,-1.01,0.82,2932
-0.13,0.45,-1.04,0.73,2933
-0.11,0.46,-1.02,0.79,2934
-0.05,0.43,-0.9,0.79,2935
0.08,0.45,-0.8,0.97,2936
-0.27,0.44,-1.11,0.57,2937
-0.52,0.43,-1.38,0.28,2938
-0.03,0.43,-0.86,0.82,2939
0.08,0.48,-0.88,1.04,2940
-0.02,0.44,-0.91,0.87,2941
-0.01,0.45,-0.89,0.86,2942
0.04,0.45,-0.84,0.92,2943
0,0.47,-0.92,0.92,2944
-0.47,0.45,-1.35,0.36,2945
0.02,0.51,-0.98,1.02,2946
0.03,0.48,-0.9,0.98,2947
0.13,0.46,-0.76,1.06,2948
-0.05,0.47,-0.95,0.83,2949
-0.04,0.42,-0.9,0.77,2950
0.1,0.47,-0.84,1.01,2951
0.01,0.46,-0.91,0.9,2952
-0.33,0.46,-1.26,0.55,2953
0.03,0.5,-0.91,1,2954
-0.03,0.47,-0.95,0.88,2955
0.1,0.47,-0.82,1.07,2956
0.04,0.47,-0.9,0.95,2957
-0.11,0.48,-1.09,0.86,2958
-0.09,0.46,-1,0.8,2959
-0.11,0.48,-1.04,0.82,2960
-0.06,0.47,-0.99,0.87,2961
-0.07,0.48,-1.02,0.88,2962
-0.27,0.45,-1.19,0.6,2963
-0.07,0.48,-1,0.87,2964
-0.03,0.46,-0.96,0.88,2965
-0.08,0.44,-0.96,0.79,2966
0.57,0.43,-0.26,1.41,2967
0.22,0.43,-0.62,1.07,2968
0.2,0.44,-0.65,1.08,2969
0.17,0.44,-0.68,1.05,2970
-0.06,0.42,-0.87,0.75,2971
0.08,0.44,-0.8,0.96,2972
-0.05,0.45,-0.93,0.84,2973
-0.01,0.46,-0.89,0.88,2974
0.11,0.41,-0.7,0.89,2975
0.17,0.47,-0.73,1.07,2976
0.33,0.44,-0.52,1.2,2977
-0.18,0.45,-1.07,0.71,2978
-0.15,0.41,-1,0.65,2979
0.06,0.47,-0.86,0.99,2980
0.2,0.41,-0.59,1.03,2981
0.14,0.46,-0.78,1.06,2982
0.06,0.44,-0.79,0.98,2983
0.08,0.44,-0.83,0.97,2984
0.07,0.47,-0.87,0.99,2985
-0.04,0.44,-0.93,0.82,2986
-0.07,0.43,-0.93,0.78,2987
-0.15,0.47,-1.13,0.78,2988
-0.61,0.45,-1.52,0.26,2989
-0.47,0.5,-1.48,0.48,2990
-0.48,0.49,-1.47,0.46,2991
-0.18,0.46,-1.09,0.69,2992
0.07,0.45,-0.83,0.97,2993
-0.04,0.48,-1.01,0.89,2994
0.04,0.45,-0.85,0.93,2995
-0.19,0.47,-1.12,0.72,2996
0.14,0.48,-0.81,1.11,2997
0.02,0.49,-0.92,1,2998
-0.03,0.5,-0.99,0.95,2999
-0.1,0.49,-1.09,0.84,3000
-0.03,0.46,-0.91,0.85,3001
-0.14,0.45,-1.05,0.75,3002
0.02,0.49,-0.94,0.96,3003
-0.32,0.46,-1.27,0.58,3004
0.22,0.46,-0.66,1.15,3005
-0.33,0.46,-1.27,0.55,3006
0.32,0.44,-0.53,1.22,3007
0.12,0.41,-0.66,0.91,3008
-0.11,0.47,-1.03,0.81,3009
0.12,0.46,-0.77,1.03,3010
0.07,0.45,-0.81,0.96,3011
-0.65,0.43,-1.54,0.16,3012
0.01,0.43,-0.84,0.85,3013
-0.1,0.44,-0.98,0.77,3014
-0.01,0.44,-0.89,0.87,3015
-0.15,0.44,-1.03,0.7,3016
-0.03,0.46,-0.94,0.86,3017
0.08,0.46,-0.82,1,3018
-0.33,0.42,-1.17,0.48,3019
0.07,0.48,-0.85,1.02,3020
0.24,0.47,-0.67,1.18,3021
0.11,0.46,-0.79,1.01,3022
0.06,0.48,-0.88,1.02,3023
-0.13,0.47,-1.08,0.78,3024
0.03,0.47,-0.91,0.98,3025
-0.4,0.42,-1.24,0.4,3026
-0.3,0.47,-1.24,0.6,3027
-0.21,0.44,-1.1,0.64,3028
0.06,0.47,-0.84,0.98,3029
-0.06,0.48,-1.01,0.87,3030
0.03,0.47,-0.89,0.94,3031
-0.07,0.48,-1.04,0.86,3032
0.02,0.48,-0.92,0.93,3033
-0.01,0.49,-0.95,0.97,3034
-0.1,0.47,-1.02,0.81,3035
-0.06,0.48,-0.98,0.89,3036
-0.1,0.47,-1.04,0.79,3037
-0.1,0.46,-1,0.8,3038
-0.01,0.48,-0.95,0.92,3039
-0.01,0.48,-0.96,0.94,3040
-0.04,0.46,-0.96,0.87,3041
-0.14,0.45,-1.02,0.74,3042
-0.03,0.47,-0.98,0.89,3043
-0.01,0.48,-0.97,0.96,3044
-0.01,0.48,-0.96,0.93,3045
0.08,0.44,-0.8,0.95,3046
0.04,0.46,-0.84,0.95,3047
-0.14,0.45,-1.01,0.74,3048
0.13,0.47,-0.79,1.07,3049
0.4,0.45,-0.48,1.33,3050
0.19,0.45,-0.68,1.07,3051
-0.03,0.44,-0.9,0.84,3052
-0.13,0.45,-1.05,0.74,3053
-0.21,0.45,-1.12,0.68,3054
0.02,0.46,-0.86,0.89,3055
-0.25,0.46,-1.16,0.63,3056
0.02,0.48,-0.92,0.94,3057
0.14,0.47,-0.81,1.1,3058
0.22,0.45,-0.67,1.14,3059
0.36,0.45,-0.49,1.27,3060
0.01,0.49,-0.94,0.98,3061
0.02,0.49,-0.92,0.99,3062
0.07,0.48,-0.85,0.99,3063
-0.29,0.45,-1.17,0.58,3064
0.13,0.45,-0.76,1.01,3065
-0.18,0.45,-1.07,0.68,3066
-0.02,0.46,-0.93,0.89,3067
0.05,0.45,-0.86,0.92,3068
0.23,0.46,-0.67,1.14,3069
-0.2,0.42,-1.04,0.59,3070
0.04,0.47,-0.87,0.93,3071
-0.26,0.41,-1.07,0.55,3072
0.05,0.45,-0.84,0.92,3073
-0.06,0.48,-1.05,0.86,3074
-0.06,0.49,-1.02,0.9,3075
0.19,0.47,-0.73,1.11,3076
-0.02,0.47,-0.91,0.9,3077
-0.14,0.48,-1.1,0.81,3078
-0.18,0.48,-1.15,0.76,3079
-0.27,0.47,-1.21,0.66,3080
0.13,0.46,-0.79,1.04,3081
-0.19,0.44,-1.04,0.64,3082
0.05,0.47,-0.88,1,3083
0,0.47,-0.92,0.91,3084
-0.01,0.48,-0.96,0.94,3085
0.1,0.44,-0.78,0.97,3086
0.02,0.46,-0.88,0.93,3087
-0.01,0.48,-0.95,0.92,3088
-0.08,0.49,-1.03,0.87,3089
-0.14,0.47,-1.11,0.76,3090
-0.46,0.48,-1.45,0.49,3091
-0.09,0.46,-0.99,0.83,3092
-0.11,0.48,-1.06,0.8,3093
-0.13,0.5,-1.13,0.82,3094
-0.01,0.46,-0.92,0.92,3095
0.01,0.48,-0.92,0.98,3096
-0.17,0.46,-1.08,0.71,3097
-0.01,0.46,-0.9,0.89,3098
0.02,0.45,-0.85,0.9,3099
-0.21,0.45,-1.11,0.67,3100
0.11,0.47,-0.83,1.05,3101
-0.13,0.45,-1.03,0.72,3102
0,0.49,-0.99,0.95,3103
-0.12,0.47,-1.05,0.82,3104
-0.14,0.45,-1.04,0.73,3105
0.13,0.48,-0.8,1.08,3106
0.01,0.48,-0.95,0.98,3107
0.02,0.47,-0.91,0.97,3108
0.02,0.44,-0.84,0.91,3109
-0.03,0.46,-0.9,0.87,3110
0.47,0.48,-0.43,1.42,3111
0.13,0.43,-0.7,0.99,3112
-0.02,0.45,-0.9,0.87,3113
-0.29,0.43,-1.14,0.56,3114
-0.06,0.46,-0.96,0.86,3115
0.19,0.46,-0.69,1.13,3116
0.16,0.45,-0.73,1.03,3117
-0.03,0.5,-1.01,0.96,3118
0.03,0.49,-0.91,1.01,3119
0.03,0.45,-0.87,0.94,3120
-0.11,0.47,-1.06,0.83,3121
-0.02,0.46,-0.92,0.88,3122
0.01,0.47,-0.89,0.91,3123
0.38,0.45,-0.5,1.28,3124
-0.02,0.44,-0.89,0.83,3125
-0.1,0.43,-0.94,0.74,3126
-0.3,0.47,-1.23,0.59,3127
-0.27,0.43,-1.13,0.59,3128
-0.14,0.47,-1.06,0.78,3129
-0.29,0.44,-1.15,0.55,3130
0.05,0.45,-0.85,0.96,3131
-0.17,0.49,-1.13,0.81,3132
0.15,0.46,-0.74,1.1,3133
0.1,0.46,-0.82,1.02,3134
0.07,0.48,-0.87,1.02,3135
-0.02,0.47,-0.93,0.88,3136
0.06,0.48,-0.87,1.01,3137
-0.06,0.48,-1,0.89,3138
-0.02,0.45,-0.92,0.86,3139
-0.03,0.48,-0.97,0.93,3140
0.05,0.49,-0.92,1.03,3141
-0.55,0.45,-1.44,0.32,3142
-0.11,0.48,-1.06,0.8,3143
0.4,0.47,-0.5,1.32,3144
-0.22,0.4,-1.02,0.54,3145
-0.18,0.45,-1.06,0.69,3146
-0.1,0.46,-1,0.8,3147
0.48,0.48,-0.43,1.43,3148
0.6,0.46,-0.28,1.55,3149
0.04,0.45,-0.83,0.93,3150
-0.01,0.46,-0.9,0.91,3151
-0.19,0.47,-1.12,0.7,3152
-0.28,0.43,-1.13,0.54,3153
-0.1,0.47,-1.04,0.86,3154
0.01,0.48,-0.92,0.96,3155
-0.12,0.45,-1.01,0.74,3156
-0,0.49,-0.98,0.98,3157
0.42,0.45,-0.44,1.3,3158
0.19,0.47,-0.73,1.1,3159
0.2,0.41,-0.6,1.04,3160
-0.12,0.42,-0.97,0.72,3161
0.21,0.42,-0.59,1.04,3162
-0.33,0.46,-1.25,0.57,3163
0.34,0.44,-0.52,1.19,3164
-0.11,0.43,-0.96,0.73,3165
0.94,0.44,0.09,1.86,3166
0.87,0.43,0.04,1.73,3167
0.01,0.46,-0.91,0.93,3168
0.03,0.47,-0.89,0.94,3169
-0.15,0.45,-1.07,0.74,3170
0.21,0.47,-0.69,1.15,3171
0.12,0.44,-0.73,0.96,3172
0.03,0.47,-0.89,0.95,3173
0.35,0.44,-0.55,1.23,3174
0.05,0.47,-0.86,1,3175
0.06,0.48,-0.89,1,3176
0.06,0.48,-0.9,1.02,3177
0.07,0.46,-0.8,0.98,3178
0.05,0.46,-0.85,0.97,3179
-0.22,0.44,-1.11,0.62,3180
0.19,0.45,-0.69,1.11,3181
0,0.47,-0.9,0.94,3182
-0.1,0.47,-1.01,0.8,3183
-0.1,0.47,-1.03,0.8,3184
0.3,0.44,-0.56,1.19,3185
0.04,0.46,-0.87,0.95,3186
-0.33,0.41,-1.14,0.47,3187
0.27,0.45,-0.58,1.2,3188
0.06,0.46,-0.86,0.98,3189
-0.24,0.46,-1.15,0.66,3190
-0.04,0.47,-0.96,0.84,3191
-0.05,0.41,-0.86,0.74,3192
-0.05,0.49,-1.02,0.91,3193
-0.02,0.45,-0.9,0.84,3194
0.57,0.46,-0.3,1.52,3195
-0.38,0.46,-1.32,0.53,3196
-0.17,0.46,-1.07,0.74,3197
0.02,0.46,-0.88,0.92,3198
0.1,0.47,-0.84,1.04,3199
-0.22,0.45,-1.11,0.65,3200
0.16,0.47,-0.74,1.09,3201
-0.38,0.45,-1.26,0.5,3202
0.3,0.46,-0.6,1.21,3203
0.03,0.5,-0.9,1.04,3204
-0.19,0.43,-1.05,0.64,3205
-0.19,0.44,-1.09,0.65,3206
0.22,0.46,-0.64,1.15,3207
-0.22,0.46,-1.14,0.68,3208
-0.38,0.47,-1.3,0.55,3209
-0.24,0.48,-1.23,0.68,3210
-0.19,0.46,-1.11,0.68,3211
-0.15,0.45,-1.06,0.73,3212
-0.06,0.46,-0.97,0.82,3213
-0.05,0.44,-0.91,0.81,3214
0.19,0.49,-0.75,1.17,3215
0.01,0.49,-0.99,0.98,3216
0.11,0.45,-0.76,0.99,3217
0.12,0.47,-0.79,1.01,3218
0.09,0.48,-0.87,1.04,3219
0.39,0.46,-0.51,1.32,3220
0.04,0.49,-0.92,1.02,3221
0.24,0.46,-0.62,1.17,3222
-0,0.47,-0.93,0.91,3223
0.39,0.47,-0.48,1.32,3224
-0.01,0.46,-0.9,0.9,3225
-0.05,0.46,-0.96,0.86,3226
0.03,0.47,-0.88,0.95,3227
0.05,0.47,-0.9,0.98,3228
-0.11,0.46,-1.03,0.82,3229
0.11,0.47,-0.85,1.02,3230
0.21,0.47,-0.7,1.13,3231
-0.15,0.45,-1.06,0.7,3232
-0.22,0.46,-1.15,0.71,3233
-0.16,0.43,-1.03,0.68,3234
-0.05,0.45,-0.92,0.85,3235
0.03,0.48,-0.92,0.95,3236
0.07,0.46,-0.83,0.95,3237
-0.1,0.44,-0.96,0.76,3238
-0.01,0.46,-0.92,0.88,3239
0.03,0.46,-0.86,0.93,3240
0.05,0.47,-0.89,0.99,3241
0.04,0.46,-0.85,0.92,3242
-0.1,0.46,-1,0.8,3243
-0.26,0.45,-1.15,0.62,3244
0.07,0.47,-0.86,1.02,3245
0.02,0.46,-0.88,0.92,3246
-0.01,0.46,-0.93,0.89,3247
-0.03,0.43,-0.91,0.83,3248
-0.09,0.46,-0.98,0.78,3249
0.32,0.48,-0.61,1.26,3250
-0.44,0.45,-1.33,0.42,3251
0,0.44,-0.86,0.85,3252
-0.13,0.46,-1.04,0.75,3253
0.02,0.49,-0.96,1,3254
0.16,0.46,-0.73,1.08,3255
0.21,0.47,-0.7,1.17,3256
0.11,0.47,-0.8,1.05,3257
0.07,0.48,-0.89,1.03,3258
-0.04,0.47,-0.97,0.87,3259
0.19,0.46,-0.73,1.1,3260
0.06,0.48,-0.87,0.99,3261
0.34,0.47,-0.58,1.27,3262
-0.08,0.47,-0.97,0.86,3263
0.07,0.48,-0.87,1.01,3264
-0.08,0.47,-0.98,0.85,3265
-0.05,0.48,-1.01,0.94,3266
0,0.47,-0.94,0.9,3267
0.01,0.48,-0.92,0.95,3268
0.05,0.48,-0.91,0.99,3269
0.06,0.47,-0.85,0.98,3270
0.11,0.49,-0.82,1.08,3271
-0.07,0.47,-0.98,0.86,3272
0.2,0.47,-0.71,1.13,3273
0.17,0.48,-0.75,1.12,3274
0.6,0.46,-0.27,1.55,3275
0.5,0.46,-0.38,1.43,3276
0.5,0.46,-0.37,1.42,3277
0.45,0.46,-0.44,1.38,3278
0.48,0.48,-0.42,1.47,3279
-0.04,0.48,-0.96,0.87,3280
0.06,0.45,-0.82,0.91,3281
0.09,0.45,-0.77,0.99,3282
0.07,0.46,-0.85,0.98,3283
0.06,0.46,-0.84,0.97,3284
0.11,0.47,-0.83,1.02,3285
0.43,0.46,-0.48,1.34,3286
0.12,0.45,-0.75,1.03,3287
0.54,0.46,-0.36,1.47,3288
0.17,0.46,-0.75,1.09,3289
-0.29,0.46,-1.18,0.6,3290
-0.35,0.46,-1.29,0.53,3291
0.12,0.46,-0.77,1.04,3292
-0.04,0.47,-0.97,0.91,3293
-0.18,0.45,-1.08,0.69,3294
0.06,0.44,-0.81,0.92,3295
0.1,0.47,-0.81,1.05,3296
0.11,0.45,-0.77,0.97,3297
-0.11,0.46,-1.04,0.79,3298
-0.23,0.47,-1.19,0.67,3299
-0.13,0.46,-1.05,0.76,3300
-0.31,0.48,-1.27,0.64,3301
-0.07,0.47,-1.02,0.87,3302
-0.07,0.47,-1,0.85,3303
-0.16,0.45,-1.05,0.71,3304
-0.11,0.48,-1.06,0.81,3305
-0.13,0.47,-1.07,0.76,3306
-0.19,0.48,-1.14,0.74,3307
0.2,0.46,-0.68,1.12,3308
0.03,0.46,-0.87,0.93,3309
0.02,0.49,-0.92,1,3310
0.09,0.47,-0.85,1.03,3311
0.18,0.47,-0.72,1.11,3312
-0,0.47,-0.9,0.91,3313
0.04,0.49,-0.91,0.98,3314
0.07,0.47,-0.86,0.99,3315
-0.19,0.44,-1.05,0.65,3316
0.05,0.47,-0.88,1,3317
0.09,0.49,-0.86,1.09,3318
0.06,0.48,-0.9,1,3319
-0.08,0.47,-1.02,0.84,3320
-0.12,0.48,-1.08,0.82,3321
0.17,0.46,-0.75,1.07,3322
-0.01,0.45,-0.89,0.86,3323
-0.07,0.46,-0.97,0.86,3324
0.14,0.47,-0.78,1.09,3325
-0.08,0.47,-0.98,0.83,3326
0.15,0.48,-0.75,1.09,3327
-0.15,0.47,-1.07,0.8,3328
-0.12,0.46,-1.02,0.76,3329
-0.05,0.47,-0.99,0.88,3330
-0.07,0.46,-0.97,0.83,3331
0.06,0.47,-0.87,1,3332
-0.13,0.47,-1.06,0.8,3333
0.02,0.46,-0.9,0.91,3334
0.09,0.47,-0.85,1.01,3335
-0.04,0.46,-0.93,0.85,3336
-0.04,0.48,-0.98,0.91,3337
-0.01,0.46,-0.92,0.87,3338
0.33,0.46,-0.56,1.23,3339
-0.03,0.45,-0.94,0.84,3340
0.02,0.45,-0.88,0.92,3341
0.2,0.47,-0.72,1.18,3342
0.04,0.48,-0.89,1,3343
0.11,0.44,-0.73,0.97,3344
0.07,0.47,-0.87,1,3345
0.13,0.47,-0.79,1.08,3346
0.06,0.47,-0.85,0.99,3347
-0.01,0.48,-0.95,0.93,3348
-0,0.47,-0.94,0.94,3349
-0.02,0.46,-0.93,0.91,3350
0.08,0.47,-0.85,1.02,3351
0.12,0.48,-0.85,1.1,3352
0.03,0.46,-0.88,0.93,3353
0.01,0.46,-0.91,0.93,3354
-0.21,0.46,-1.14,0.7,3355
-0.4,0.45,-1.3,0.46,3356
0.08,0.48,-0.87,1.02,3357
-0.05,0.47,-0.98,0.86,3358
-0.08,0.46,-0.97,0.83,3359
-0.1,0.46,-1.03,0.77,3360
-0.05,0.46,-0.97,0.87,3361
-0.04,0.48,-1,0.89,3362
-0.06,0.48,-0.99,0.87,3363
-0.07,0.47,-1.01,0.82,3364
-0.3,0.44,-1.18,0.54,3365
-0.05,0.47,-0.97,0.85,3366
-0.1,0.47,-1.01,0.79,3367
-0.04,0.49,-1.01,0.91,3368
-0.07,0.47,-1.02,0.84,3369
-0.06,0.47,-1.01,0.87,3370
-0.03,0.48,-0.97,0.88,3371
0.07,0.45,-0.83,0.99,3372
-0.26,0.45,-1.18,0.63,3373
0.03,0.47,-0.88,0.93,3374
-0.1,0.46,-1.02,0.8,3375
-0.06,0.47,-1,0.89,3376
-0.03,0.47,-0.94,0.89,3377
0.07,0.46,-0.83,0.97,3378
-0.1,0.46,-1.01,0.82,3379
-0,0.41,-0.8,0.8,3380
1.03,0.43,0.23,1.91,3381
-0.2,0.47,-1.12,0.72,3382
0.49,0.41,-0.28,1.3,3383
0.02,0.47,-0.9,0.95,3384
0.22,0.43,-0.58,1.07,3385
0.05,0.45,-0.85,0.95,3386
0.17,0.44,-0.67,1.02,3387
-0.01,0.41,-0.81,0.81,3388
-0.08,0.44,-0.98,0.8,3389
0.16,0.45,-0.7,1.06,3390
0.4,0.4,-0.4,1.22,3391
-0.04,0.49,-1.03,0.9,3392
-0.1,0.44,-0.98,0.74,3393
-0.01,0.42,-0.83,0.82,3394
-0.43,0.44,-1.3,0.45,3395
-0.07,0.45,-0.99,0.8,3396
0.01,0.45,-0.86,0.87,3397
0.02,0.47,-0.89,0.91,3398
0.29,0.46,-0.59,1.23,3399
0.06,0.48,-0.87,0.96,3400
0.08,0.44,-0.74,0.94,3401
-0,0.47,-0.91,0.93,3402
0.03,0.48,-0.88,0.93,3403
0.01,0.51,-1.02,1,3404
0.03,0.5,-0.92,1.02,3405
0.2,0.47,-0.7,1.11,3406
-0.02,0.45,-0.89,0.87,3407
0.06,0.49,-0.91,1.03,3408
0.01,0.5,-1,1.01,3409
-0.13,0.44,-1,0.72,3410
-0.04,0.47,-0.96,0.88,3411
-0.06,0.47,-0.99,0.87,3412
-0.23,0.42,-1.08,0.58,3413
-0.23,0.42,-1.11,0.59,3414
0.04,0.44,-0.83,0.91,3415
0.26,0.44,-0.61,1.14,3416
-0.01,0.44,-0.88,0.85,3417
0.11,0.44,-0.76,1,3418
-0.17,0.42,-1.02,0.61,3419
0.21,0.46,-0.71,1.1,3420
0.03,0.44,-0.83,0.9,3421
-0.39,0.44,-1.29,0.47,3422
-0,0.44,-0.89,0.85,3423
-0.22,0.45,-1.11,0.62,3424
0.11,0.45,-0.78,0.98,3425
0.13,0.44,-0.74,0.99,3426
0.19,0.49,-0.8,1.17,3427
-0.32,0.44,-1.19,0.54,3428
0.06,0.44,-0.79,0.92,3429
-0.13,0.43,-1,0.69,3430
-0.04,0.46,-0.98,0.86,3431
0.14,0.47,-0.77,1.08,3432
0.07,0.45,-0.82,0.97,3433
0.07,0.46,-0.83,0.94,3434
0.1,0.47,-0.82,1.01,3435
0.08,0.48,-0.86,1.04,3436
-0.04,0.47,-0.96,0.88,3437
-0.09,0.46,-0.99,0.84,3438
-0.09,0.45,-0.99,0.79,3439
0.03,0.47,-0.92,0.96,3440
-0.3,0.45,-1.24,0.57,3441
-0.02,0.47,-0.93,0.91,3442
-0.13,0.47,-1.06,0.81,3443
-0.19,0.46,-1.1,0.7,3444
0.01,0.48,-0.94,0.96,3445
-0.02,0.47,-0.96,0.93,3446
0.08,0.47,-0.84,1.01,3447
0.13,0.48,-0.82,1.09,3448
-0.05,0.45,-0.92,0.82,3449
-0.21,0.5,-1.17,0.78,3450
-0.05,0.47,-1,0.88,3451
-0,0.49,-0.96,0.96,3452
0.04,0.48,-0.87,0.96,3453
-0.02,0.46,-0.88,0.88,3454
-0.02,0.47,-0.94,0.88,3455
0.14,0.5,-0.84,1.12,3456
0.1,0.48,-0.82,1.05,3457
-0.09,0.47,-1.03,0.81,3458
-0.08,0.45,-0.98,0.81,3459
-0.23,0.47,-1.14,0.69,3460
-0.04,0.49,-0.98,0.91,3461
-0.08,0.48,-1.05,0.89,3462
-0.03,0.48,-0.97,0.92,3463
-0.1,0.47,-1.03,0.8,3464
-0.05,0.48,-0.99,0.88,3465
-0.32,0.46,-1.26,0.56,3466
-0.11,0.48,-1.05,0.82,3467
-0.09,0.45,-0.99,0.79,3468
-0.01,0.47,-0.95,0.93,3469
-0.1,0.48,-1.06,0.82,3470
-0.04,0.48,-0.97,0.89,3471
-0.06,0.47,-0.96,0.85,3472
0.08,0.45,-0.81,0.99,3473
-0.12,0.45,-1.06,0.76,3474
-0.04,0.46,-0.93,0.85,3475
-0.01,0.49,-0.97,0.96,3476
-0.16,0.47,-1.06,0.74,3477
-0.04,0.48,-1.04,0.88,3478
-0.11,0.46,-0.99,0.78,3479
0.01,0.48,-0.96,0.94,3480
0.03,0.48,-0.88,0.98,3481
-0.02,0.49,-1.02,0.96,3482
0.12,0.47,-0.82,1.02,3483
-0.04,0.49,-1.01,0.88,3484
